CustomerID,CustomerType,AgeGroup,Gender,Location,DateOfFirstPurchase,LastPurchaseDate
C26882,New,26-40,Male,Joshuastad,2023-11-09,2025-03-23
C26883,New,26-40,Other,Starkberg,2024-02-04,2024-12-25
C26884,New,18-25,Male,Katherineborough,2023-09-16,2024-05-06
C26885,Returning,60+,Female,Benderberg,2024-02-05,2024-09-04
C26886,New,60+,Female,Karibury,2023-12-29,2024-10-27
C26887,Returning,26-40,Other,East Mary,2023-10-16,2025-03-22
C26888,Returning,18-25,Female,South Nicole,2023-08-08,2023-08-10
C26889,Returning,<18,Other,Schultzchester,2023-05-15,2024-01-24
C26890,New,18-25,Female,Andrewville,2023-06-10,2024-04-29
C26891,Returning,26-40,Other,Garzaborough,2023-05-15,2023-11-06
C26892,Returning,18-25,Other,Katherineborough,2023-07-30,2023-10-29
C26893,Returning,18-25,Female,Alvinstad,2024-02-01,2024-03-20
C26894,New,<18,Male,East Sheila,2024-02-06,2025-01-29
C26895,Returning,41-60,Male,Ryanhaven,2023-10-09,2024-02-20
C26896,New,41-60,Other,Lake Jerryview,2024-03-13,2024-11-06
C26897,Returning,<18,Other,East Kristin,2024-04-26,2025-02-02
C26898,Returning,18-25,Female,Lake Adamburgh,2023-08-14,2024-07-06
C26899,New,26-40,Female,Davisshire,2024-03-26,2025-01-26
C26900,New,<18,Female,Lake Brenda,2023-08-17,2023-12-23
C26901,Returning,41-60,Other,Martinezberg,2023-09-10,2024-06-28
C26902,New,41-60,Female,Fordstad,2024-04-10,2024-09-22
C26903,Returning,<18,Female,Lake Jerryview,2024-03-04,2024-07-17
C26904,Returning,18-25,Female,Klinefort,2023-08-13,2024-06-28
C26905,New,60+,Other,Lake Jerryview,2024-01-01,2025-01-14
C26906,New,26-40,Other,Katherineborough,2023-07-27,2025-03-01
C26907,New,60+,Female,Lake Christina,2024-02-25,2024-11-05
C26908,Returning,26-40,Other,Alyssabury,2023-10-02,2024-10-17
C26909,Returning,60+,Male,Martinezberg,2023-05-12,2023-07-03
C26910,Returning,60+,Other,Gravesville,2023-12-27,2025-03-23
C26911,New,26-40,Female,West Rebecca,2024-03-15,2024-10-11
C26912,New,26-40,Female,Lake Brenda,2023-11-21,2025-02-09
C26913,New,41-60,Other,Toddburgh,2023-12-28,2025-02-26
C26914,Returning,18-25,Female,West Brian,2024-03-01,2025-03-12
C26915,New,18-25,Male,Annborough,2024-03-19,2025-04-06
C26916,New,41-60,Female,Starkberg,2023-06-08,2024-04-01
C26917,Returning,60+,Other,New Joel,2023-05-17,2025-02-22
C26918,New,26-40,Other,West Robin,2023-10-14,2024-12-21
C26919,New,<18,Other,Brianhaven,2024-04-10,2024-11-20
C26920,Returning,60+,Other,Middletonview,2024-03-16,2024-11-09
C26921,Returning,18-25,Female,Pearsonport,2023-10-02,2025-02-02
C26922,Returning,26-40,Other,Robertsmouth,2024-03-16,2025-01-25
C26923,Returning,41-60,Other,Nicoletown,2023-08-16,2023-10-26
C26924,Returning,60+,Male,Christopherstad,2023-07-14,2024-10-26
C26925,Returning,<18,Female,Lake Adamburgh,2024-01-08,2024-05-04
C26926,New,60+,Male,Georgechester,2024-05-02,2025-02-08
C26927,New,41-60,Female,Christopherstad,2024-02-15,2024-10-17
C26928,Returning,<18,Other,New Erin,2023-11-12,2025-03-04
C26929,Returning,60+,Female,Richardfurt,2024-04-02,2024-08-12
C26930,New,41-60,Other,West Mary,2024-03-16,2024-03-17
C26931,Returning,60+,Other,North Renee,2024-02-21,2024-10-27
C26932,Returning,26-40,Male,Frederickbury,2023-09-27,2023-10-23
C26933,New,60+,Female,Jonathonhaven,2023-06-19,2023-12-26
C26934,New,41-60,Female,Andersonfurt,2023-12-13,2025-04-18
C26935,Returning,18-25,Other,East Mary,2023-06-30,2023-12-29
C26936,Returning,41-60,Male,Mayside,2023-08-18,2023-10-17
C26937,New,60+,Male,Eduardoport,2023-10-27,2024-05-26
C26938,Returning,26-40,Other,Nicoletown,2023-07-17,2024-03-30
C26939,New,18-25,Male,East Sheila,2023-06-07,2024-10-28
C26940,New,41-60,Male,Lake Christina,2024-04-15,2025-05-06
C26941,Returning,18-25,Male,Maryfort,2024-02-21,2024-07-11
C26942,New,26-40,Other,Garyside,2024-03-30,2024-11-12
C26943,New,<18,Male,Port Kathleen,2024-02-25,2025-01-17
C26944,New,18-25,Other,Andrewville,2023-11-11,2024-11-04
C26945,Returning,41-60,Other,Lake Richardberg,2023-10-12,2024-03-24
C26946,Returning,26-40,Other,North Donnabury,2023-09-05,2025-04-18
C26947,Returning,41-60,Female,Jonathonhaven,2024-03-03,2024-10-16
C26948,New,26-40,Other,New Colin,2023-08-04,2024-10-20
C26949,New,41-60,Female,North Renee,2023-08-09,2024-12-30
C26950,Returning,26-40,Female,Alyssabury,2023-12-23,2024-02-06
C26951,New,60+,Female,Joshuastad,2024-03-08,2024-07-21
C26952,New,41-60,Other,South Michelleville,2024-01-06,2024-03-17
C26953,Returning,26-40,Male,Annborough,2023-09-23,2024-04-15
C26954,New,<18,Female,Aarontown,2023-12-20,2024-05-28
C26955,New,26-40,Female,Longbury,2024-04-02,2024-11-07
C26956,New,<18,Male,Lambury,2023-10-18,2024-09-21
C26957,New,18-25,Female,Lake Drew,2024-02-15,2024-05-25
C26958,New,26-40,Female,Longbury,2023-12-02,2024-09-29
C26959,New,18-25,Female,Alyssabury,2023-07-24,2024-01-31
C26960,Returning,18-25,Other,Toddburgh,2024-03-04,2024-06-13
C26961,Returning,60+,Female,Alyssabury,2023-06-17,2024-06-08
C26962,New,26-40,Male,Whitakerchester,2024-03-24,2024-12-28
C26963,Returning,60+,Male,East Sheila,2023-07-03,2024-09-18
C26964,Returning,60+,Female,Lake Christina,2024-04-02,2025-03-24
C26965,Returning,18-25,Other,Lake Jerryview,2024-01-20,2024-03-10
C26966,New,41-60,Female,Crossborough,2023-12-11,2024-01-05
C26967,Returning,18-25,Male,Lake Brenda,2023-09-14,2024-01-24
C26968,New,18-25,Male,East Mary,2023-10-06,2023-11-06
C26969,Returning,<18,Male,East Sheila,2023-09-19,2024-07-12
C26970,Returning,41-60,Other,Mayborough,2023-05-28,2023-11-04
C26971,New,18-25,Female,Emilystad,2023-05-15,2023-05-25
C26972,Returning,41-60,Female,Richardfurt,2023-09-30,2025-05-03
C26973,New,<18,Other,Garzaborough,2024-03-04,2025-02-28
C26974,Returning,41-60,Female,New Colin,2023-08-07,2024-04-11
C26975,Returning,26-40,Female,Port Marvinmouth,2023-11-11,2024-04-01
C26976,Returning,<18,Male,South Michelleville,2024-04-06,2025-03-25
C26977,Returning,41-60,Female,West Saraberg,2024-01-26,2025-04-07
C26978,New,60+,Female,Brianhaven,2023-07-19,2024-08-09
C26979,New,41-60,Male,Petersonstad,2024-05-03,2025-05-06
C26980,Returning,<18,Female,Longbury,2023-06-20,2024-01-06
C26981,New,60+,Female,Smithbury,2023-07-29,2024-07-28
C26982,Returning,41-60,Female,Alvinstad,2024-02-22,2024-05-07
C26983,New,41-60,Other,Johnburgh,2024-04-24,2024-07-01
C26984,New,<18,Other,Rodgersburgh,2024-01-20,2024-02-22
C26985,New,60+,Other,Georgechester,2024-03-25,2025-04-08
C26986,Returning,60+,Male,Lambury,2023-11-22,2025-02-23
C26987,New,41-60,Male,Watsonburgh,2023-11-17,2024-11-10
C26988,New,26-40,Female,Georgechester,2023-12-15,2025-02-25
C26989,Returning,<18,Other,North Dustin,2024-01-21,2024-10-19
C26990,Returning,<18,Male,Lake Nicole,2024-01-19,2025-02-25
C26991,Returning,18-25,Female,Lake Richardberg,2024-04-07,2024-10-08
C26992,New,60+,Female,West Joann,2024-02-26,2024-09-06
C26993,New,60+,Male,Lake Tracy,2024-04-13,2024-05-10
C26994,New,18-25,Female,Nelsonton,2023-06-07,2023-09-24
C26995,New,41-60,Other,Fieldsmouth,2024-04-08,2024-04-25
C26996,New,41-60,Female,South Brianshire,2023-07-21,2025-03-31
C26997,New,<18,Male,Karibury,2024-02-22,2025-03-17
C26998,Returning,41-60,Other,Eduardoport,2023-07-28,2024-05-23
C26999,New,26-40,Other,Schultzchester,2024-01-20,2024-02-22
C27000,New,26-40,Other,Mayside,2023-10-18,2023-10-31
C27001,New,26-40,Male,Gravesville,2023-10-30,2025-03-30
C27002,Returning,18-25,Male,Georgechester,2023-05-15,2025-02-09
C27003,New,26-40,Female,Alyssabury,2024-03-31,2024-06-26
C27004,Returning,18-25,Female,Eduardoport,2023-07-07,2024-10-26
C27005,New,<18,Female,South Brianshire,2023-10-30,2023-12-31
C27006,Returning,<18,Female,Andersonfurt,2024-04-16,2025-03-10
C27007,Returning,26-40,Male,Brianhaven,2024-01-31,2024-09-03
C27008,Returning,18-25,Female,Annborough,2023-10-17,2023-10-18
C27009,New,26-40,Male,Maryfort,2024-01-20,2024-03-24
C27010,Returning,41-60,Female,West John,2024-04-04,2024-12-08
C27011,New,18-25,Other,New Colin,2023-11-15,2024-03-02
C27012,Returning,18-25,Female,Lambury,2023-08-29,2023-12-28
C27013,New,18-25,Female,Pearsonport,2024-04-30,2025-04-03
C27014,Returning,18-25,Male,New Teresa,2023-12-11,2025-01-18
C27015,Returning,41-60,Female,Gillespieshire,2024-02-02,2024-05-25
C27016,New,26-40,Male,West Saraberg,2023-05-13,2023-05-24
C27017,Returning,<18,Male,Rodgersburgh,2023-05-31,2024-12-10
C27018,New,60+,Female,Simmonsborough,2023-05-20,2025-01-04
C27019,Returning,60+,Male,West Brian,2024-04-26,2024-08-14
C27020,Returning,18-25,Female,West Robin,2023-05-25,2023-12-04
C27021,New,18-25,Male,New Colin,2024-04-05,2024-12-24
C27022,New,<18,Male,Rivaschester,2023-08-06,2025-01-21
C27023,New,60+,Other,Nelsonton,2024-01-05,2024-10-05
C27024,Returning,18-25,Other,Middletonview,2023-08-12,2024-02-10
C27025,New,41-60,Male,Frederickbury,2023-08-02,2024-01-11
C27026,New,60+,Male,West John,2023-08-03,2024-04-20
C27027,Returning,41-60,Male,Pruittfurt,2024-04-07,2024-06-04
C27028,New,<18,Male,Middletonview,2023-05-25,2025-03-10
C27029,New,<18,Female,Kellychester,2023-05-16,2024-06-29
C27030,Returning,60+,Female,West Joann,2024-04-07,2024-09-14
C27031,Returning,26-40,Female,Pearsonport,2023-05-11,2024-09-04
C27032,Returning,60+,Other,Dalemouth,2023-10-25,2024-01-17
C27033,Returning,41-60,Female,Jordanville,2023-07-01,2023-08-26
C27034,Returning,26-40,Male,Richardland,2023-10-03,2024-09-09
C27035,New,41-60,Other,Katherineborough,2023-05-08,2024-09-15
C27036,Returning,41-60,Male,Joshuastad,2023-12-14,2025-04-24
C27037,Returning,41-60,Female,Aarontown,2023-06-12,2023-11-04
C27038,Returning,18-25,Other,Jordanville,2023-12-03,2024-09-06
C27039,New,26-40,Male,Port Marvinmouth,2023-11-06,2024-02-27
C27040,New,18-25,Male,Middletonview,2024-04-19,2024-10-20
C27041,New,18-25,Male,Aarontown,2023-12-31,2025-02-10
C27042,New,41-60,Female,Karibury,2023-08-04,2024-07-27
C27043,Returning,<18,Female,Karibury,2023-10-11,2024-12-13
C27044,Returning,60+,Male,West Joann,2023-08-04,2025-01-10
C27045,Returning,<18,Female,Pereztown,2023-11-08,2024-08-02
C27046,New,41-60,Male,Tiffanyton,2023-09-18,2025-01-16
C27047,Returning,60+,Male,Andersonfurt,2023-11-29,2024-08-24
C27048,New,60+,Female,Smithbury,2024-05-04,2025-02-28
C27049,New,41-60,Male,North Renee,2024-02-01,2024-04-01
C27050,New,18-25,Male,Martinezberg,2023-05-30,2023-08-20
C27051,Returning,60+,Male,Andersonfurt,2024-01-09,2024-08-09
C27052,Returning,60+,Male,Starkberg,2023-11-06,2025-04-04
C27053,Returning,60+,Male,Alvinstad,2024-01-10,2024-05-25
C27054,Returning,60+,Male,Andrewville,2023-09-06,2024-12-10
C27055,New,26-40,Other,Aarontown,2023-12-25,2025-03-20
C27056,Returning,18-25,Other,Katherineborough,2024-04-02,2024-11-17
C27057,New,26-40,Male,Gillespieshire,2024-04-08,2024-04-16
C27058,New,26-40,Male,Frederickbury,2024-02-22,2024-07-24
C27059,New,41-60,Male,Toddburgh,2024-05-06,2024-05-17
C27060,New,18-25,Female,Lake Jerryview,2024-02-04,2024-10-30
C27061,New,<18,Female,Lisatown,2023-08-05,2024-09-01
C27062,New,18-25,Other,Eduardoport,2024-04-01,2025-01-20
C27063,New,<18,Other,Frederickbury,2023-08-16,2024-08-19
C27064,Returning,60+,Other,Gillespieshire,2024-02-21,2025-03-19
C27065,Returning,<18,Female,Port Kathleen,2023-06-11,2023-08-21
C27066,New,<18,Other,West Rebecca,2024-03-13,2025-02-20
C27067,Returning,<18,Male,New Erin,2023-11-17,2024-12-08
C27068,Returning,60+,Other,East Michael,2024-01-05,2024-12-11
C27069,Returning,60+,Other,Maryfort,2023-11-14,2024-07-06
C27070,Returning,26-40,Male,Pereztown,2023-08-01,2025-01-18
C27071,New,<18,Male,West Mary,2023-11-24,2025-01-18
C27072,Returning,18-25,Other,Lake Tracy,2023-05-14,2023-11-05
C27073,New,41-60,Female,Kellychester,2023-12-29,2024-08-25
C27074,New,26-40,Other,South Brianshire,2023-11-03,2024-12-22
C27075,Returning,<18,Female,Nelsonton,2023-06-26,2024-09-21
C27076,Returning,26-40,Female,Garzaborough,2023-09-20,2025-04-07
C27077,New,<18,Male,Andrewville,2023-11-13,2024-02-03
C27078,New,<18,Female,Alvinstad,2023-12-29,2024-06-23
C27079,Returning,26-40,Other,Fieldsmouth,2023-11-02,2025-01-25
C27080,Returning,<18,Female,Tiffanyton,2023-10-26,2025-03-10
C27081,New,<18,Female,New Colin,2023-06-18,2024-04-24
C27082,Returning,41-60,Other,Fieldsmouth,2023-06-15,2024-05-19
C27083,New,18-25,Male,South Nicole,2023-12-30,2025-02-01
C27084,New,60+,Female,North Cynthiaside,2023-10-28,2025-04-16
C27085,New,41-60,Other,South Brianshire,2023-07-21,2024-05-09
C27086,New,60+,Female,New Joel,2023-10-24,2024-01-31
C27087,Returning,60+,Female,Emilystad,2023-06-03,2025-04-02
C27088,New,18-25,Female,Lake Adamburgh,2023-07-06,2024-08-27
C27089,New,41-60,Female,West Robin,2023-07-25,2025-02-01
C27090,Returning,<18,Other,Richardfurt,2023-06-29,2023-08-29
C27091,Returning,18-25,Female,Port Kathleen,2024-03-16,2024-11-28
C27092,New,<18,Other,Pruittfurt,2024-04-13,2025-01-08
C27093,Returning,<18,Male,New Colin,2023-09-02,2025-03-11
C27094,Returning,<18,Male,Andersonfurt,2023-08-23,2024-05-18
C27095,New,<18,Male,Pereztown,2024-01-01,2024-02-07
C27096,Returning,41-60,Other,Port Karenchester,2023-07-19,2024-01-09
C27097,Returning,60+,Other,Toddburgh,2024-02-04,2024-11-21
C27098,Returning,60+,Other,Schultzchester,2024-03-22,2024-07-03
C27099,Returning,41-60,Male,West Katherine,2023-08-05,2024-12-31
C27100,Returning,60+,Female,East Mary,2024-04-25,2024-07-24
C27101,New,18-25,Other,Port Kathleen,2023-10-07,2024-04-11
C27102,Returning,<18,Male,West Rebecca,2024-02-26,2024-11-03
C27103,New,<18,Other,Alyssabury,2024-03-02,2025-04-12
C27104,New,<18,Other,Tiffanyton,2023-08-02,2024-07-24
C27105,Returning,26-40,Male,Brownberg,2023-12-15,2024-04-25
C27106,Returning,18-25,Other,Starkberg,2023-07-17,2025-03-01
C27107,Returning,26-40,Other,West Rebecca,2024-03-16,2024-12-07
C27108,Returning,41-60,Other,East Michael,2023-05-12,2025-03-01
C27109,Returning,26-40,Male,Gravesville,2023-08-26,2023-11-20
C27110,Returning,60+,Male,West Robin,2023-11-02,2025-03-07
C27111,Returning,60+,Other,New Colin,2024-04-16,2024-05-15
C27112,Returning,18-25,Male,Middletonview,2023-11-08,2024-01-18
C27113,Returning,26-40,Other,New Teresa,2024-01-18,2024-12-30
C27114,Returning,26-40,Other,Lake Brenda,2023-11-19,2025-03-02
C27115,Returning,<18,Other,Brianhaven,2024-03-05,2024-11-04
C27116,Returning,18-25,Other,Petersonstad,2023-07-26,2024-04-25
C27117,New,<18,Female,West Rebecca,2024-03-29,2024-05-13
C27118,Returning,18-25,Female,Tiffanyton,2023-11-22,2024-03-12
C27119,New,18-25,Other,Lambury,2023-12-05,2024-05-26
C27120,New,26-40,Other,Mayborough,2023-08-15,2024-10-28
C27121,Returning,<18,Male,Andrewville,2023-06-15,2024-11-21
C27122,New,41-60,Other,Watsonburgh,2024-02-03,2024-04-05
C27123,Returning,<18,Male,Georgechester,2023-08-14,2024-06-25
C27124,Returning,41-60,Female,Mayside,2023-12-13,2024-12-03
C27125,New,60+,Female,Middletonview,2024-04-08,2025-02-08
C27126,Returning,18-25,Male,Jordanville,2023-08-21,2024-07-11
C27127,New,<18,Other,Port Kathleen,2023-08-27,2024-09-24
C27128,New,18-25,Male,Toddburgh,2024-02-17,2025-04-14
C27129,Returning,<18,Female,Brownberg,2024-02-18,2024-05-26
C27130,New,60+,Other,North Donnabury,2023-07-17,2024-05-24
C27131,New,<18,Other,North Renee,2023-07-04,2025-02-16
C27132,Returning,60+,Other,Johnburgh,2024-02-15,2025-04-30
C27133,New,18-25,Female,Andersonfurt,2024-03-17,2024-11-26
C27134,Returning,26-40,Other,Brownberg,2024-03-31,2024-05-26
C27135,Returning,41-60,Female,Christopherstad,2024-01-12,2025-01-25
C27136,Returning,18-25,Female,Lake Nicole,2024-03-10,2024-09-21
C27137,Returning,26-40,Female,Lake Christina,2023-09-26,2024-01-29
C27138,New,18-25,Male,Gillespieshire,2023-09-07,2025-04-02
C27139,Returning,18-25,Female,Port Marvinmouth,2023-08-13,2024-08-11
C27140,New,<18,Female,North Renee,2023-11-28,2025-01-16
C27141,New,60+,Male,West Robin,2023-06-16,2023-06-21
C27142,Returning,60+,Other,Smithbury,2023-07-28,2024-01-01
C27143,Returning,<18,Male,Nicoletown,2023-06-15,2024-02-11
C27144,Returning,<18,Other,Fordstad,2023-11-23,2024-08-08
C27145,New,18-25,Male,Lake Jerryview,2024-02-27,2024-03-21
C27146,Returning,60+,Other,Pearsonport,2023-10-26,2023-12-30
C27147,New,18-25,Male,West Robin,2023-07-08,2023-09-25
C27148,Returning,26-40,Male,Alvinstad,2023-08-21,2024-04-06
C27149,Returning,26-40,Female,Port Davidfort,2023-10-31,2024-03-01
C27150,New,<18,Other,Lisatown,2024-02-02,2024-04-26
C27151,New,60+,Male,Martinezberg,2023-10-16,2024-03-21
C27152,Returning,26-40,Male,North Donnabury,2023-08-13,2024-01-16
C27153,Returning,60+,Other,Port Brittanyville,2023-08-28,2023-08-29
C27154,Returning,60+,Male,Gillespieshire,2023-09-27,2023-10-30
C27155,New,41-60,Male,Brianhaven,2023-07-27,2024-07-18
C27156,Returning,26-40,Female,North Cynthiaside,2023-08-17,2023-12-26
C27157,Returning,26-40,Female,Petersonstad,2023-10-05,2024-12-02
C27158,New,18-25,Other,Alvinstad,2023-05-17,2023-06-12
C27159,Returning,18-25,Other,Lake Adamburgh,2024-01-08,2024-05-22
C27160,New,60+,Female,Mayside,2023-12-16,2024-06-03
C27161,New,<18,Male,Johnburgh,2024-02-15,2025-01-23
C27162,Returning,18-25,Male,Kellychester,2023-12-14,2025-03-04
C27163,Returning,18-25,Female,Gillespieshire,2024-04-06,2024-07-23
C27164,New,60+,Male,Toddburgh,2023-05-29,2025-05-01
C27165,New,26-40,Other,Brianhaven,2023-11-17,2024-10-08
C27166,Returning,18-25,Female,East Sheila,2023-06-04,2023-10-27
C27167,New,<18,Male,Mayside,2023-10-28,2024-06-10
C27168,New,60+,Male,Petersonstad,2023-05-08,2023-07-06
C27169,Returning,26-40,Other,Lisatown,2023-06-21,2024-01-13
C27170,New,41-60,Other,Jordanville,2024-04-12,2024-05-04
C27171,New,<18,Other,Garyside,2023-07-21,2024-03-09
C27172,New,26-40,Other,Brianhaven,2023-05-08,2024-12-20
C27173,New,60+,Female,Brownberg,2023-07-05,2024-08-26
C27174,New,41-60,Female,West Rebecca,2023-12-28,2025-01-10
C27175,New,<18,Female,Mayside,2024-02-16,2024-08-05
C27176,Returning,18-25,Male,Nelsonton,2023-05-10,2024-03-05
C27177,Returning,18-25,Male,East Michael,2023-08-11,2024-11-06
C27178,Returning,<18,Male,Ryanhaven,2024-01-04,2024-10-27
C27179,Returning,18-25,Male,Rodgersburgh,2024-02-27,2024-05-27
C27180,New,60+,Male,Nicoletown,2023-07-25,2023-07-28
C27181,Returning,<18,Female,New Erin,2023-09-25,2024-09-26
C27182,New,<18,Other,Tiffanyton,2023-10-26,2024-08-05
C27183,Returning,18-25,Female,Lisatown,2023-08-03,2023-11-07
C27184,New,<18,Other,North Donnabury,2023-10-12,2023-11-06
C27185,Returning,41-60,Other,Lake Brenda,2023-10-04,2024-01-15
C27186,New,<18,Female,Katherineborough,2023-08-07,2025-01-03
C27187,Returning,18-25,Other,Rodgersburgh,2024-01-20,2024-08-25
C27188,Returning,18-25,Other,Lake Christina,2023-08-15,2024-01-05
C27189,Returning,18-25,Male,Lambury,2024-04-05,2024-04-24
C27190,Returning,18-25,Male,Malloryville,2023-06-13,2024-06-01
C27191,Returning,60+,Other,East Kristin,2023-09-29,2024-07-24
C27192,New,18-25,Other,Nicoletown,2024-04-17,2024-08-29
C27193,Returning,41-60,Other,Maryfort,2024-02-19,2024-12-20
C27194,New,<18,Female,Nicoletown,2023-05-08,2024-02-23
C27195,Returning,26-40,Other,Mayside,2023-08-03,2024-07-15
C27196,Returning,26-40,Other,Pearsonport,2024-03-04,2024-07-10
C27197,Returning,60+,Male,Frederickbury,2023-08-10,2024-10-28
C27198,New,26-40,Other,Rivaschester,2023-07-30,2024-06-24
C27199,Returning,18-25,Other,Fordstad,2023-07-26,2024-05-21
C27200,Returning,26-40,Male,Pruittfurt,2023-08-23,2024-03-12
C27201,New,41-60,Other,Davisshire,2023-12-16,2024-02-14
C27202,New,18-25,Other,Lake Richardberg,2023-06-07,2025-04-12
C27203,New,26-40,Female,Mayborough,2023-05-26,2024-06-22
C27204,New,18-25,Other,New Teresa,2023-11-18,2025-03-23
C27205,Returning,60+,Male,Alyssabury,2023-10-17,2024-09-21
C27206,New,41-60,Other,Frederickbury,2023-10-12,2024-04-07
C27207,New,<18,Other,New Erin,2023-11-28,2024-03-19
C27208,Returning,18-25,Other,Middletonview,2023-09-11,2024-01-05
C27209,New,41-60,Other,New Colin,2023-08-21,2024-09-26
C27210,New,60+,Male,Nicoletown,2023-11-04,2024-04-06
C27211,New,60+,Male,Port Marvinmouth,2024-04-21,2024-11-21
C27212,Returning,41-60,Other,Lake Tracy,2024-01-24,2024-05-17
C27213,New,26-40,Other,Gillespieshire,2023-11-08,2025-04-30
C27214,New,41-60,Male,Pruittfurt,2023-06-25,2023-11-25
C27215,New,26-40,Female,Andersonfurt,2023-10-26,2024-03-15
C27216,Returning,26-40,Other,Jordanville,2023-10-23,2025-03-15
C27217,Returning,41-60,Other,Smithbury,2023-09-29,2024-08-01
C27218,New,60+,Male,Pruittfurt,2023-05-18,2025-01-10
C27219,Returning,<18,Other,Kellychester,2024-03-27,2024-12-14
C27220,New,<18,Other,Tiffanyton,2024-02-26,2024-10-01
C27221,Returning,41-60,Other,Maryfort,2023-10-02,2024-04-02
C27222,Returning,18-25,Other,Maryfort,2023-06-30,2024-09-24
C27223,New,41-60,Male,New Erin,2023-10-25,2023-12-04
C27224,New,<18,Other,Port Karenchester,2023-12-11,2024-07-07
C27225,New,41-60,Female,Whitakerchester,2023-08-08,2023-10-27
C27226,Returning,60+,Male,East Sheila,2023-11-14,2025-01-24
C27227,New,<18,Male,Maryfort,2023-06-22,2023-09-11
C27228,Returning,<18,Female,Davisshire,2024-03-04,2025-02-28
C27229,Returning,<18,Female,Garzaborough,2023-10-07,2024-07-21
C27230,New,60+,Other,Gravesville,2024-01-15,2025-03-26
C27231,Returning,<18,Female,Pereztown,2024-02-25,2024-08-16
C27232,Returning,18-25,Other,West Mary,2023-11-14,2025-01-03
C27233,New,<18,Other,Nelsonton,2023-06-09,2023-12-30
